,areaSqm,latitude,longitude,propertyType,rent,shared
3397,16,53.217575,6.570867999999999,Room,250,0
3398,11,51.978524,5.917244,Room,420,1
3399,7,51.977815,5.671991,Room,285,1
3400,25,52.388146,4.834918,Studio,900,0
3401,25,52.388146,4.834918,Studio,950,0
3402,40,52.315293,4.848102,Apartment,960,0
3403,40,53.221798,6.579841,Room,495,1
3404,8,52.343128,4.957096,Room,275,1
3405,8,52.010234999999994,5.086578,Room,600,1
3406,15,52.235236,6.8857800000000005,Room,335,1
3407,33,50.845368,5.689732,Apartment,935,0
3408,15,51.967353,5.666983,Room,290,1
3409,13,52.164835,4.490618,Room,350,0
3410,35,53.205091,5.802324,Apartment,420,0
3411,16,52.224202000000005,6.891383,Room,275,1
3412,23,50.889915,5.976845,Studio,450,0
3413,13,51.995324,4.3351809999999995,Room,300,0
3414,20,50.8911,5.968364,Room,375,1
3415,20,51.912733,4.509254,Room,350,1
3416,8,51.992262,4.355873,Room,410,1
3417,12,51.926866,4.482545,Room,330,1
3418,23,52.224678999999995,6.874022999999999,Room,350,1
3419,62,52.107313,4.274441,Apartment,1150,1
3420,15,53.222581999999996,6.571553999999999,Room,300,1
3421,14,52.091097999999995,5.117506,Room,800,1
3422,12,53.230841000000005,6.561786,Room,310,1
3423,10,52.334794,4.961463,Room,475,0
3424,16,52.077181,5.0852889999999995,Room,400,1
3425,32,52.490998,6.107325,Room,370,1
3426,20,52.228525,6.900048,Room,300,1
3427,15,52.351979,5.004295,Room,600,0
3428,14,51.956086,4.541282,Room,550,1
3429,15,52.359088,4.787973,Room,900,1
3430,10,52.354519,4.901001,Room,724,1
3431,15,51.929214,4.496428,Room,510,1
3432,26,51.921616,4.513536,Room,420,1
3433,12,51.558802,5.084557,Room,290,0
3434,22,51.917066,4.480296,Room,480,1
3435,22,51.888245,4.470827,Room,550,1
3436,18,51.556663,5.081533,Room,299,0
3437,15,51.56445,5.078202,Room,280,1
3438,10,51.935223,4.482972,Room,437,1
3439,13,51.995324,4.3351809999999995,Room,300,1
3440,30,52.00459,4.35994,Room,295,1
3441,8,52.07362,4.268375,Room,305,1
3442,7,51.573561,5.058335,Room,225,1
3443,9,52.058819,4.472799,Room,350,1
3444,7,52.373177,4.859961,Room,600,1
3445,15,52.010389,4.360271,Room,379,1
3446,10,51.918654,5.842779,Room,370,0
3447,25,51.557355,5.084023,Room,265,1
3448,18,52.009818,4.395294,Room,450,0
3449,10,52.077956,4.269067,Room,500,0
3450,30,52.346160999999995,4.858721,Studio,800,0
3451,10,52.077956,4.269067,Room,500,0
3452,12,52.367733,4.8810459999999996,Room,650,1
3453,8,52.218813,6.9652210000000006,Room,350,0
3454,12,51.966651,5.665271,Room,325,1
3455,12,51.549119,5.083888,Room,340,1
3456,14,52.234128999999996,6.901097,Room,368,1
3457,18,52.309803,4.957535,Room,550,1
3458,96,52.439187,4.805364,Apartment,1500,0
3459,20,52.359389,4.806532,Room,750,0
3460,13,52.376687,4.795148,Room,650,0
3461,15,53.209599,6.581625999999999,Room,335,0
3462,15,53.209599,6.581625999999999,Room,335,0
3463,15,53.209599,6.581625999999999,Room,335,0
3464,15,52.413175,4.655303,Room,570,1
3465,20,53.215208,6.565189999999999,Room,430,1
3466,22,51.943746000000004,4.542879,Room,500,1
3467,12,52.307013,4.958901999999999,Room,500,0
3468,18,51.923127,4.494125,Apartment,420,0
3469,22,51.925374,4.504293,Room,730,1
3470,20,51.99601,4.352954,Room,320,1
3471,22,51.920134999999995,4.444815,Room,550,1
3472,55,52.374567,4.8924129999999995,Apartment,1650,0
3473,52,51.437234000000004,5.4664470000000005,Apartment,1250,0
3474,66,52.215577,5.960648,Apartment,895,0
3475,45,51.54526,5.067704,Apartment,935,0
3476,26,51.55475,5.083407,Studio,587,0
3477,12,52.223467,6.877389999999999,Room,236,1
3478,22,51.486965000000005,5.444733,Room,1,1
3479,30,51.986159,5.906784,Studio,750,1
3480,24,53.216866,6.557359,Room,475,1
3481,24,52.092636999999996,5.120984,Room,428,1
3482,75,52.217285,6.894846,Apartment,925,0
3483,154,52.3578,4.875171,Apartment,4200,0
3484,75,52.217285,6.894846,Apartment,925,0
3485,14,52.211416,6.861959,Room,200,1
3486,6,51.608246,4.797317,Room,270,0
3487,15,52.152471000000006,4.4850080000000005,Room,550,0
3488,11,53.221536,6.581661,Room,290,0
3489,15,51.89397,4.516342,Room,450,1
3490,40,52.16622,5.3084430000000005,Studio,450,0
3491,12,51.433854,5.472051,Room,367,1
3492,12,51.96676,5.663348,Room,360,1
3493,8,51.477971000000004,5.664503,Room,400,1
3494,70,52.331886,4.871217,Apartment,1650,0
3495,13,52.153217,4.481275,Room,290,1
3496,85,51.964734,6.309365000000001,Anti-squat,165,0
3497,20,51.938433,6.127975,Anti-squat,225,1
3498,15,51.56445,5.078202,Room,280,1
3499,14,51.911208,4.552668,Room,395,0
3500,47,51.984294,5.918488,Room,695,1
3501,13,52.0939,5.099226,Room,275,0
3502,35,52.361416,4.940207,Studio,1000,0
3503,20,52.37669,4.8611580000000005,Room,925,0
3504,18,52.246712,6.849384,Room,340,1
3505,14,52.246712,6.849384,Room,320,1
3506,14,51.984751,5.847299,Room,350,1
3507,14,51.989444,4.503118,Studio,450,0
3508,15,51.886402000000004,4.462842,Room,450,1
3509,8,52.376773,4.944262999999999,Room,775,1
3510,13,52.095106,5.096674,Room,360,1
3511,53,52.390772999999996,4.872698000000001,Apartment,1700,0
3512,12,52.213964000000004,6.871632000000001,Room,225,1
3513,36,51.991852,5.938701999999999,Room,650,1
3514,80,52.32812,4.933337,Apartment,1650,0
3515,30,52.006103,4.364038,Apartment,695,0
3516,14,52.254407,4.576676,Room,425,1
3517,18,51.41682,5.499288,Room,290,1
3518,15,51.890615000000004,5.094761,Room,390,1
3519,30,52.344786,4.810028,Room,850,0
3520,22,52.213964000000004,6.871632000000001,Room,312,1
3521,42,52.016357,5.172087,Room,550,0
3522,13,51.991359,4.3725,Room,545,1
3523,184,52.279748,5.156128,Apartment,3500,0
3524,147,52.704255,5.288453,Apartment,1295,0
3525,166,51.686609000000004,5.771987,Apartment,1200,0
3526,12,52.221527,6.893641000000001,Room,340,0
3527,30,51.575159,5.076035,Studio,480,0
3528,25,51.937215,4.471465,Room,625,1
3529,15,52.156909999999996,4.492869000000001,Room,290,1
3530,30,51.927191,4.509626,Room,610,1
3531,10,52.089938000000004,5.11798,Room,400,1
3532,62,51.464908,5.463604,Apartment,1275,0
3533,90,51.445476,5.476087000000001,Apartment,1700,0
3534,35,53.21954399999999,6.559966999999999,Studio,500,0
3535,17,53.299372,6.596375,Room,350,1
3536,20,51.99601,4.352954,Room,330,1
3537,12,51.590716,4.807493,Room,325,1
3538,11,51.768594,5.842644,Room,390,1
3539,13,52.264363,6.824383999999999,Room,310,1
3540,57,52.269904,6.155545,Apartment,660,0
3541,10,52.255699,6.188082,Room,315,1
3542,28,52.108053999999996,5.09126,Studio,520,0
3543,12,52.040161,4.3629809999999996,Room,450,0
3544,11,52.211881,6.880038000000001,Room,210,1
3545,65,51.92661,4.5183290000000005,Apartment,1390,0
3546,16,53.21093199999999,6.5495980000000005,Room,325,1
3547,30,51.994626000000004,5.965718,Room,700,1
3548,13,53.210696999999996,6.580271000000001,Room,315,1
3549,20,52.006625,4.359442,Room,350,1
3550,66,53.204901,5.799608999999999,Apartment,720,1
3551,14,52.004562,4.367038,Room,340,1
3552,28,51.697992,5.308101000000001,Room,595,1
3553,26,52.083176,5.123962000000001,Studio,625,0
3554,11,52.002393,4.352067,Room,303,1
3555,8,51.928624,4.507187,Room,485,1
3556,20,53.21856999999999,6.55647,Room,400,1
3557,12,53.223780000000005,6.559913000000001,Room,379,1
3558,77,52.321672,4.9762319999999995,Apartment,1450,0
3559,9,52.348407,4.795605999999999,Room,500,1
3560,16,52.218834,6.872744,Room,240,1
3561,28,53.210556999999994,6.574998,Room,410,1
3562,12,52.365579,4.861744,Room,450,0
3563,53,52.354571,4.8889,Apartment,1795,0
3564,20,51.989340000000006,4.3436129999999995,Room,320,1
3565,25,52.257177,6.1690190000000005,Room,350,1
3566,16,52.211343,5.968153,Room,450,0
3567,35,51.979064,5.917867,Studio,500,1
3568,10,52.022822999999995,4.35193,Room,393,1
3569,15,51.925052,4.482957,Room,750,1
3570,20,51.552103,5.077374,Room,250,1
3571,10,52.094440999999996,5.122336,Room,450,1
3572,16,52.005338,5.938482,Room,366,0
3573,12,52.210931,5.950293,Room,275,1
3574,15,52.342562,4.901809,Room,700,1
3575,100,52.513431000000004,6.092341,Apartment,1200,0
3576,97,52.50279200000001,6.100823,Apartment,975,0
3577,28,51.366875,6.170683,Studio,470,0
3578,75,52.366538,4.899762,Apartment,2500,0
3579,16,51.890771,4.480283,Room,450,1
3580,25,53.216588,6.568611,Room,487,1
3581,18,52.016483,5.540668,Room,390,0
3582,65,51.687962,5.331607,Apartment,995,0
3583,21,53.229623,6.5247589999999995,Room,335,1
3584,12,52.004562,4.367038,Room,343,1
3585,23,52.065978,4.283196,Room,440,1
3586,25,52.366889,5.215937,Room,850,0
3587,14,53.19911999999999,6.567825,Room,405,1
3588,10,53.21593000000001,6.5517769999999995,Room,200,1
3589,35,53.216729,6.513164,Room,475,1
3590,35,52.347316,4.983436,Room,650,0
3591,14,52.355846,4.930585,Room,790,1
3592,40,52.498604,5.486343,Room,450,0
3593,45,51.914289000000004,4.494771,Studio,1250,0
3594,18,51.966190999999995,5.6467540000000005,Room,365,1
3595,10,51.557679,5.074394,Room,300,1
3596,50,51.588019,4.769568,Apartment,880,0
3597,176,52.36627,4.8772910000000005,Apartment,3450,0
3598,12,50.851369,5.6728309999999995,Room,385,1
3599,15,52.083726,5.211836,Room,600,1
3600,12,52.346055,4.908456,Room,660,1
3601,110,52.111505,4.290223,Room,1795,0
3602,35,52.216229999999996,5.959366999999999,Apartment,600,0
3603,25,52.194016,6.8751,Studio,650,0
3604,55,52.219306,6.9187449999999995,Studio,699,0
